,,,,,TV RATINGS GRP,TV NATIONAL ACTIVE TRADER SPEND ,PROMOTIONS CASH SPEND,PROMOTIONS ,,,,,,,,,,,,,,,,,,
,X_DT,HF,X_GEO,dv,M_TV_N_TS_GRP,M_TV_N_TS_SP,PRO_EX_ADV_CA_SP,PRO_EX_ADV_ST_AWD,PRO_EX_ADV_ST_DEP,PRO_EX_ADV_ST_ENR,PRO_EX_ADV_ST_SP,PRO_EX_CEQA_AWD,PRO_EX_CEQA_SP,M_OD_N_SPN_CLK,M_OD_N_SPN_IMP,M_OD_N_SPN_SP,M_HSP_L_MLB_IMP,M_HSP_L_MLB_SP,M_HSP_L_PGA_IMP,M_HSP_L_PGA_SP,M_RD_L_RTL_GRP,M_RD_L_RTL_SP,M_EVT_L_CUL_SP,M_EVT_L_GLF_SP,M_EVT_L_SPK_SP,PRO_EX_ADV_CA_AWD
2785,21/02/16,2016_HF1,LAX,16.43783318,0.712949808,11.13631163,0,0,0,0.693147181,0,1.791759469,8.006700845,4.077537444,10.20728901,8.189114867,0,0,0,0,0,0,0,0,0,0
2786,21/02/16,2016_HF1,MIA,13.9473107,0.712949808,11.13631163,0,0,0,0,0,0,0,4.077537444,10.20728901,8.189114867,0,0,0,0,0,0,0,0,0,0
2787,21/02/16,2016_HF1,MIN,13.96774059,0.712949808,11.13631163,0,0,0,0,0,0.693147181,7.438971592,4.077537444,10.20728901,8.189114867,0,0,0,0,0,0,0,0,0,0
2788,21/02/16,2016_HF1,NYC,16.63033252,0.712949808,11.13631163,0,0.693147181,13.12236538,0.693147181,6.309918278,1.609437912,8.575650761,4.077537444,10.20728901,8.189114867,0,0,0,0,0,0,0,0,0,0
2789,21/02/16,2016_HF1,ORL,14.46226177,0.712949808,11.13631163,0,0.693147181,0,0.693147181,6.309918278,0,0,4.077537444,10.20728901,8.189114867,0,0,0,0,0,0,0,0,0,0
2790,21/02/16,2016_HF1,OTH,17.72432641,0.712949808,11.13631163,5.303304908,1.386294361,14.14171743,1.386294361,7.206377291,2.48490665,9.425532394,4.077537444,10.20728901,8.189114867,0,0,0,0,0,0,0,0,0,1.098612289
2791,21/02/16,2016_HF1,PHI,14.46470971,0.712949808,11.13631163,0,0,0,0,0,0,0,4.077537444,10.20728901,8.189114867,0,0,0,0,0,0,0,0,0,0
2792,21/02/16,2016_HF1,PHO,14.97209168,0.712949808,11.13631163,0,0.693147181,0,0.693147181,5.991464547,1.098612289,8.216358332,4.077537444,10.20728901,8.189114867,0,0,0,0,0,0,0,0,0,0
2793,21/02/16,2016_HF1,SAC,14.21632726,0.712949808,11.13631163,0,0,0,0,0,0,0,4.077537444,10.20728901,8.189114867,0,0,0,0,0,0,0,0,0,0
2794,21/02/16,2016_HF1,SDO,14.88718631,0.712949808,11.13631163,4.615120517,0,0,0,0,0,0,4.077537444,10.20728901,8.189114867,0,0,0,0,0,0,0,0,0,0.693147181
2795,21/02/16,2016_HF1,SEA,15.7588736,0.712949808,11.13631163,0,0,0,0,0,0,0,4.077537444,10.20728901,8.189114867,0,0,0,0,0,0,6.238300601,0,0,0
2796,21/02/16,2016_HF1,SFO,16.77262128,0.712949808,11.13631163,4.615120517,1.098612289,14.63358541,1.098612289,7.002155954,1.098612289,7.090909822,4.077537444,10.20728901,8.189114867,0,0,0,0,0,0,0,0,0,0.693147181
2797,21/02/16,2016_HF1,TAM,14.819555,0.712949808,11.13631163,0,1.098612289,11.67417659,1.098612289,5.707110265,1.098612289,7.937731775,4.077537444,10.20728901,8.189114867,0,0,0,0,0,0,0,0,0,0
2798,21/02/16,2016_HF1,WDC,15.5551314,0.712949808,11.13631163,0,0,0,0,0,1.609437912,8.716207971,4.077537444,10.20728901,8.189114867,0,0,0,0,0,0,0,0,0,0
2799,21/02/16,2016_HF1,WPB,14.83548762,0.712949808,11.13631163,0,0,0,0,0,0.693147181,5.303304908,4.077537444,10.20728901,8.189114867,0,0,0,0,0,0,0,0,0,0
2800,28/02/16,2016_HF1,ATL,15.1341147,0.722705983,11.11885494,0,0,0,0,0,1.098612289,7.901377354,7.777373603,13.92821226,8.559222265,0,0,0,0,0,0,3.275403595,0,0,0
2801,28/02/16,2016_HF1,BAL,13.5752219,0.722705983,11.11885494,0,0,0,0,0,0,0,7.777373603,13.92821226,8.559222265,0,0,0,0,0,0,0,0,0,0
2802,28/02/16,2016_HF1,BOS,14.74530544,0.722705983,11.11885494,0,0,0,0,0,0,0,7.777373603,13.92821226,8.559222265,0,0,0,0,0,0,0,0,0,0
2803,28/02/16,2016_HF1,CHA,12.86265854,0.722705983,11.11885494,0,0,0,0,0,0,0,7.777373603,13.92821226,8.559222265,0,0,0,0,0,0,0,0,0,0
2804,28/02/16,2016_HF1,CHI,15.85546604,0.722705983,11.11885494,0,0.693147181,0,0.693147181,5.991464547,0,0,7.777373603,13.92821226,8.559222265,0,0,0,0,0,0,7.144978446,4.000942627,10.86706999,0
2805,28/02/16,2016_HF1,DAL,15.5516041,0.722705983,11.11885494,0,0,0,0,0,0,0,7.777373603,13.92821226,8.559222265,0,0,0,0,0,0,6.452400943,0,0,0
2806,28/02/16,2016_HF1,DEN,15.22324616,0.722705983,11.11885494,0,0.693147181,14.20675976,0.693147181,6.309918278,0,0,7.777373603,13.92821226,8.559222265,0,0,0,0,0,0,5.264279081,0,0,0
2807,28/02/16,2016_HF1,DET,13.77617016,0.722705983,11.11885494,0,0,0,0,0,0,0,7.777373603,13.92821226,8.559222265,0,0,0,0,0,0,0,0,0,0
2808,28/02/16,2016_HF1,HAR,13.15175562,0.722705983,11.11885494,0,0,0,0,0,0.693147181,6.398594935,7.777373603,13.92821226,8.559222265,0,0,0,0,0,0,0,0,0,0
2809,28/02/16,2016_HF1,HOU,15.5144766,0.722705983,11.11885494,0,0.693147181,13.81551156,0.693147181,6.309918278,1.098612289,7.961370202,7.777373603,13.92821226,8.559222265,0,0,0,0,0,0,0,0,0,0
2810,28/02/16,2016_HF1,LAX,16.50136912,0.722705983,11.11885494,4.615120517,0,0,0.693147181,0,1.098612289,8.517393171,7.777373603,13.92821226,8.559222265,0,0,0,0,0,0,0,0,0,0.693147181
2811,28/02/16,2016_HF1,MIA,14.33399844,0.722705983,11.11885494,0,0.693147181,12.37058658,0.693147181,5.017279837,0,0,7.777373603,13.92821226,8.559222265,0,0,0,0,0,0,0,0,0,0
2812,28/02/16,2016_HF1,MIN,14.04794751,0.722705983,11.11885494,0,0,0,0,0,0,0,7.777373603,13.92821226,8.559222265,0,0,0,0,0,0,0,0,0,0
2813,28/02/16,2016_HF1,NYC,16.62883692,0.722705983,11.11885494,0,0.693147181,12.709369,0.693147181,5.991464547,1.098612289,7.937731775,7.777373603,13.92821226,8.559222265,0,0,0,0,0,0,0,0,8.981499371,0
2814,28/02/16,2016_HF1,ORL,14.53557696,0.722705983,11.11885494,0,0,0,0,0,0,0,7.777373603,13.92821226,8.559222265,0,0,0,0,0,0,0,0,0,0
2815,28/02/16,2016_HF1,OTH,17.78367862,0.722705983,11.11885494,4.615120517,1.098612289,13.84508781,1.386294361,6.551080335,2.079441542,9.554000996,7.777373603,13.92821226,8.559222265,0,0,0,0,0,0,0,0,0,0.693147181
2816,28/02/16,2016_HF1,PHI,14.96809884,0.722705983,11.11885494,0,0,0,0,0,1.098612289,8.556606194,7.777373603,13.92821226,8.559222265,0,0,0,0,0,0,0,0,0,0
2817,28/02/16,2016_HF1,PHO,14.59531244,0.722705983,11.11885494,0,0,0,0,0,0,0,7.777373603,13.92821226,8.559222265,0,0,0,0,0,0,0,0,0,0
2818,28/02/16,2016_HF1,SAC,14.17098448,0.722705983,11.11885494,0,0.693147181,0,0.693147181,5.017279837,0,0,7.777373603,13.92821226,8.559222265,0,0,0,0,0,0,0,0,0,0
2819,28/02/16,2016_HF1,SDO,15.03025998,0.722705983,11.11885494,0,0,0,0,0,0.693147181,5.707110265,7.777373603,13.92821226,8.559222265,0,0,0,0,0,0,0,0,0,0
2820,28/02/16,2016_HF1,SEA,16.09606236,0.722705983,11.11885494,0,0,0,0,0,1.386294361,8.07121854,7.777373603,13.92821226,8.559222265,0,0,0,0,0,0,6.238300601,0,10.74553889,0
2821,28/02/16,2016_HF1,SFO,17.10019018,0.722705983,11.11885494,0,0.693147181,0,1.386294361,0,0.693147181,8.517393171,7.777373603,13.92821226,8.559222265,0,0,0,0,0,0,0,0,0,0
2822,28/02/16,2016_HF1,TAM,14.78337174,0.722705983,11.11885494,0,0.693147181,0,0.693147181,5.991464547,0,0,7.777373603,13.92821226,8.559222265,0,0,0,0,0,0,0,0,0,0
2823,28/02/16,2016_HF1,WDC,15.51263503,0.722705983,11.11885494,0,0.693147181,13.45828546,0.693147181,6.309918278,0,0,7.777373603,13.92821226,8.559222265,0,0,0,0,0,0,0,0,0,0
2824,28/02/16,2016_HF1,WPB,14.62471752,0.722705983,11.11885494,0,0,0,0.693147181,0,0,0,7.777373603,13.92821226,8.559222265,0,0,5.129898715,10.99056693,0,0,0,0,9.995864799,0
2825,06/03/16,2016_HF1,ATL,15.09743925,0.703097511,11.1599622,0,1.098612289,13.73142,1.098612289,6.551080335,0,0,7.694848072,13.92744899,10.1086101,0,0,0,0,0,0,3.275403595,0,0,0
2826,06/03/16,2016_HF1,BAL,13.56532103,0.703097511,11.1599622,0,0,0,0,0,0.693147181,7.090909822,7.694848072,13.92744899,10.1086101,0,0,0,0,0,0,0,0,0,0
2827,06/03/16,2016_HF1,BOS,14.90433608,0.703097511,11.1599622,0,0,0,0,0,0.693147181,7.090909822,7.694848072,13.92744899,10.1086101,0,0,0,0,0,0,0,0,0,0
2828,06/03/16,2016_HF1,CHA,13.04105729,0.703097511,11.1599622,0,0,0,0,0,0,0,7.694848072,13.92744899,10.1086101,0,0,0,0,0,0,0,0,0,0
2829,06/03/16,2016_HF1,CHI,15.84247723,0.703097511,11.1599622,0,0,0,0,0,0,0,7.694848072,13.92744899,10.1086101,0,0,0,0,0,0,7.144978446,4.000942627,0,0
2830,06/03/16,2016_HF1,DAL,15.80339121,0.703097511,11.1599622,0,0,0,0,0,1.791759469,8.575650761,7.694848072,13.92744899,10.1086101,0,0,0,0,0,0,6.452400943,0,10.89131073,0
2831,06/03/16,2016_HF1,DEN,15.53573345,0.703097511,11.1599622,0,0,0,0,0,1.386294361,8.732465848,7.694848072,13.92744899,10.1086101,0,0,0,0,0,0,5.264279081,0,0,0
2832,06/03/16,2016_HF1,DET,13.78709014,0.703097511,11.1599622,0,0,0,0,0,0.693147181,7.824445931,7.694848072,13.92744899,10.1086101,0,0,0,0,0,0,0,0,0,0
2833,06/03/16,2016_HF1,HAR,12.57448283,0.703097511,11.1599622,0,0,0,0,0,0,0,7.694848072,13.92744899,10.1086101,0,0,0,0,0,0,0,0,0,0
2834,06/03/16,2016_HF1,HOU,15.40007123,0.703097511,11.1599622,0,0,0,0,0,1.098612289,8.160803921,7.694848072,13.92744899,10.1086101,0,0,0,0,0,0,0,0,0,0
2835,06/03/16,2016_HF1,LAX,16.52247805,0.703097511,11.1599622,0,1.098612289,13.87038219,1.098612289,6.855408799,1.609437912,8.909370405,7.694848072,13.92744899,10.1086101,0,0,0,0,0,0,0,0,0,0
2836,06/03/16,2016_HF1,MIA,14.96440998,0.703097511,11.1599622,0,0,0,0,0,0.693147181,6.398594935,7.694848072,13.92744899,10.1086101,0,0,0,0,0,0,0,0,0,0
2837,06/03/16,2016_HF1,MIN,14.02547099,0.703097511,11.1599622,0,0,0,0,0,0,0,7.694848072,13.92744899,10.1086101,0,0,0,0,0,0,0,0,0,0
2838,06/03/16,2016_HF1,NYC,16.53225379,0.703097511,11.1599622,0,0.693147181,12.70685096,1.098612289,5.991464547,1.609437912,9.047939083,7.694848072,13.92744899,10.1086101,0,0,0,0,0,0,0,0,0,0
2839,06/03/16,2016_HF1,ORL,14.57097578,0.703097511,11.1599622,0,0,0,0,0,0.693147181,6.908754779,7.694848072,13.92744899,10.1086101,0,0,0,0,0,0,0,0,0,0
2840,06/03/16,2016_HF1,OTH,17.71426624,0.703097511,11.1599622,0,1.609437912,13.10128069,1.609437912,6.855408799,2.397895273,9.457278572,7.694848072,13.92744899,10.1086101,0,0,0,0,0,0,0,0,0,0
2841,06/03/16,2016_HF1,PHI,15.03260611,0.703097511,11.1599622,0,0,0,0,0,0.693147181,5.303304908,7.694848072,13.92744899,10.1086101,0,0,0,0,0,0,0,0,0,0
2842,06/03/16,2016_HF1,PHO,14.95685511,0.703097511,11.1599622,0,0,0,0,0,1.098612289,8.732465848,7.694848072,13.92744899,10.1086101,0,0,0,0,0,0,0,0,0,0
2843,06/03/16,2016_HF1,SAC,14.13916992,0.703097511,11.1599622,0,0,0,0,0,0,0,7.694848072,13.92744899,10.1086101,0,0,0,0,0,0,0,0,0,0
2844,06/03/16,2016_HF1,SDO,14.94258305,0.703097511,11.1599622,0,0,0,0,0,1.386294361,8.366602833,7.694848072,13.92744899,10.1086101,0,0,0,0,0,0,0,0,0,0
2845,06/03/16,2016_HF1,SEA,16.42972557,0.703097511,11.1599622,0,0,0,0.693147181,0,0.693147181,6.398594935,7.694848072,13.92744899,10.1086101,0,0,0,0,3.238678452,8.790269111,9.649368552,0,0,0
2846,06/03/16,2016_HF1,SFO,17.04551473,0.703097511,11.1599622,5.303304908,1.386294361,13.55868095,1.386294361,7.206377291,1.609437912,8.455530531,7.694848072,13.92744899,10.1086101,0,0,0,0,0,0,9.210440367,0,0,0.693147181
2847,06/03/16,2016_HF1,TAM,14.94678351,0.703097511,11.1599622,0,0,0,0,0,0.693147181,7.824445931,7.694848072,13.92744899,10.1086101,0,0,0,0,0,0,0,0,0,0
2848,06/03/16,2016_HF1,WDC,16.15015499,0.703097511,11.1599622,0,0,0,0,0,0,0,7.694848072,13.92744899,10.1086101,0,0,0,0,3.306886702,9.473550433,0,0,0,0
2849,06/03/16,2016_HF1,WPB,14.43387943,0.703097511,11.1599622,0,0.693147181,0,0.693147181,0,0,0,7.694848072,13.92744899,10.1086101,0,0,0,0,0,0,0,0,0,0
2850,13/03/16,2016_HF1,ATL,15.15493248,0.703097511,11.25804096,0,0.693147181,11.96400745,1.098612289,5.017279837,0.693147181,7.824445931,7.419979924,13.35888741,9.686652809,0,0,0,0,0,0,3.275403595,0,0,0
2851,13/03/16,2016_HF1,BAL,13.54903501,0.703097511,11.25804096,0,0,0,0,0,0,0,7.419979924,13.35888741,9.686652809,0,0,0,0,0,0,0,0,0,0
2852,13/03/16,2016_HF1,BOS,14.92058307,0.703097511,11.25804096,0,0,0,0,0,0.693147181,6.398594935,7.419979924,13.35888741,9.686652809,0,0,0,0,0,0,0,0,0,0
2853,13/03/16,2016_HF1,CHA,13.06234491,0.703097511,11.25804096,0,0,0,0,0,0,0,7.419979924,13.35888741,9.686652809,0,0,0,0,0,0,0,0,0,0
2854,13/03/16,2016_HF1,CHI,16.33830644,0.703097511,11.25804096,0,0,0,0,0,0.693147181,5.707110265,7.419979924,13.35888741,9.686652809,0,0,0,0,3.339321978,9.699411064,7.144978446,4.000942627,0,0
2855,13/03/16,2016_HF1,DAL,15.96212344,0.703097511,11.25804096,0,0,0,0,0,0,0,7.419979924,13.35888741,9.686652809,0,0,0,0,2.708050201,8.74049673,6.452400943,0,0,0
2856,13/03/16,2016_HF1,DEN,15.40343726,0.703097511,11.25804096,6.552507887,0,0,0,0,0.693147181,7.090909822,7.419979924,13.35888741,9.686652809,0,0,0,0,0,0,5.264279081,0,0,1.098612289
2857,13/03/16,2016_HF1,DET,13.77747329,0.703097511,11.25804096,0,0,0,0,0,1.098612289,7.496097345,7.419979924,13.35888741,9.686652809,0,0,0,0,0,0,0,0,0,0
2858,13/03/16,2016_HF1,HAR,13.18944188,0.703097511,11.25804096,0,0,0,0,0,0,0,7.419979924,13.35888741,9.686652809,0,0,0,0,0,0,0,0,0,0
2859,13/03/16,2016_HF1,HOU,15.22505398,0.703097511,11.25804096,0,0.693147181,13.14179339,0.693147181,6.309918278,0,0,7.419979924,13.35888741,9.686652809,0,0,0,0,0,0,6.300326974,0,0,0
2860,13/03/16,2016_HF1,LAX,16.40688678,0.703097511,11.25804096,4.615120517,1.098612289,13.30681101,1.098612289,7.002155954,1.098612289,8.216358332,7.419979924,13.35888741,9.686652809,0,0,0,0,0,0,9.950238019,0,0,0.693147181
2861,13/03/16,2016_HF1,MIA,14.78720481,0.703097511,11.25804096,0,0,0,0,0,0.693147181,5.303304908,7.419979924,13.35888741,9.686652809,0,0,0,0,0,0,0,0,0,0
2862,13/03/16,2016_HF1,MIN,13.92927813,0.703097511,11.25804096,0,0,0,0,0,0,0,7.419979924,13.35888741,9.686652809,0,0,0,0,0,0,0,0,0,0
2863,13/03/16,2016_HF1,NYC,16.38216386,0.703097511,11.25804096,0,1.098612289,0,1.098612289,6.683360946,0.693147181,5.303304908,7.419979924,13.35888741,9.686652809,0,0,0,0,0,0,0,0,0,0
2864,13/03/16,2016_HF1,ORL,13.71799463,0.703097511,11.25804096,0,0,0,0,0,0,0,7.419979924,13.35888741,9.686652809,0,0,0,0,0,0,0,0,0,0
2865,13/03/16,2016_HF1,OTH,17.72739304,0.703097511,11.25804096,6.685860947,0.693147181,13.28996208,0.693147181,6.309918278,2.48490665,9.392745259,7.419979924,13.35888741,9.686652809,0,0,0,0,0,0,0,0,0,1.609437912
2866,13/03/16,2016_HF1,PHI,14.95358152,0.703097511,11.25804096,4.615120517,0,0,0,0,0,0,7.419979924,13.35888741,9.686652809,0,0,0,0,0,0,0,0,0,0.693147181
2867,13/03/16,2016_HF1,PHO,14.90408674,0.703097511,11.25804096,0,0,0,0,0,1.098612289,8.216358332,7.419979924,13.35888741,9.686652809,0,0,0,0,0,0,0,0,0,0
2868,13/03/16,2016_HF1,SAC,13.82420644,0.703097511,11.25804096,0,0,0,0,0,0,0,7.419979924,13.35888741,9.686652809,0,0,0,0,0,0,0,0,0,0
2869,13/03/16,2016_HF1,SDO,14.91045483,0.703097511,11.25804096,0,0,0,0.693147181,0,1.386294361,8.612685173,7.419979924,13.35888741,9.686652809,0,0,0,0,0,0,0,0,0,0
2870,13/03/16,2016_HF1,SEA,15.50632412,0.703097511,11.25804096,0,0,0,0,0,1.386294361,7.685243608,7.419979924,13.35888741,9.686652809,0,0,0,0,3.238678452,8.790269111,6.238300601,0,0,0
2871,13/03/16,2016_HF1,SFO,17.37601228,0.703097511,11.25804096,0,1.609437912,12.4292202,1.609437912,7.311886164,1.609437912,8.648396877,7.419979924,13.35888741,9.686652809,0,0,0,0,3.314186005,9.818800744,0,0,0,0
2872,13/03/16,2016_HF1,TAM,14.99299336,0.703097511,11.25804096,0,0,0,0,0,0,0,7.419979924,13.35888741,9.686652809,0,0,0,0,0,0,0,0,0,0
2873,13/03/16,2016_HF1,WDC,15.95929112,0.703097511,11.25804096,0,1.386294361,13.38683926,1.386294361,6.855408799,0.693147181,7.090909822,7.419979924,13.35888741,9.686652809,0,0,0,0,3.306886702,9.473550433,0,0,0,0
2874,13/03/16,2016_HF1,WPB,14.51256707,0.703097511,11.25804096,0,0,0,0,0,0,0,7.419979924,13.35888741,9.686652809,0,0,0,0,0,0,0,0,0,0
2875,20/03/16,2016_HF1,ATL,15.28175245,0.615185639,9.274891393,0,0,0,0,0,0.693147181,7.824445931,7.163172391,13.29166893,9.591059133,0,0,0,0,0,0,3.275403595,0,0,0
2876,20/03/16,2016_HF1,BAL,13.02744433,0.615185639,9.274891393,0,0,0,0,0,0,0,7.163172391,13.29166893,9.591059133,0,0,0,0,0,0,0,0,0,0
2877,20/03/16,2016_HF1,BOS,14.93371347,0.615185639,9.274891393,0,0,0,0,0,0,0,7.163172391,13.29166893,9.591059133,0,0,0,0,0,0,0,0,0,0
2878,20/03/16,2016_HF1,CHA,13.21699367,0.615185639,9.274891393,0,0,0,0,0,0,0,7.163172391,13.29166893,9.591059133,0,0,0,0,0,0,0,0,0,0
2879,20/03/16,2016_HF1,CHI,16.33899681,0.615185639,9.274891393,0,0,0,0,0,0.693147181,6.398594935,7.163172391,13.29166893,9.591059133,0,0,0,0,3.339321978,9.699411064,7.144978446,4.000942627,0,0
2880,20/03/16,2016_HF1,DAL,15.97864525,0.615185639,9.274891393,0,0,0,0,0,1.386294361,8.243019469,7.163172391,13.29166893,9.591059133,0,0,0,0,2.708050201,8.74049673,6.452400943,0,0,0
2881,20/03/16,2016_HF1,DEN,15.21581464,0.615185639,9.274891393,0,0,0,0,0,0.693147181,7.824445931,7.163172391,13.29166893,9.591059133,0,0,0,0,0,0,5.264279081,0,10.28654344,0
2882,20/03/16,2016_HF1,DET,13.90686119,0.615185639,9.274891393,0,0,0,0,0,0,0,7.163172391,13.29166893,9.591059133,0,0,0,0,0,0,0,0,0,0
2883,20/03/16,2016_HF1,HAR,12.94810336,0.615185639,9.274891393,0,0,0,0,0,0,0,7.163172391,13.29166893,9.591059133,0,0,0,0,0,0,0,0,0,0
2884,20/03/16,2016_HF1,HOU,15.29548076,0.615185639,9.274891393,6.216606101,0.693147181,13.65040594,0.693147181,6.309918278,0.693147181,5.707110265,7.163172391,13.29166893,9.591059133,0,0,0,0,0,0,9.489436944,0,0,0.693147181
2885,20/03/16,2016_HF1,LAX,16.36616226,0.615185639,9.274891393,0,0,0,0,0,1.098612289,8.039479919,7.163172391,13.29166893,9.591059133,0,0,0,0,0,0,0,0,0,0
2886,20/03/16,2016_HF1,MIA,14.84196438,0.615185639,9.274891393,0,0,0,0,0,0,0,7.163172391,13.29166893,9.591059133,0,0,0,0,0,0,0,0,0,0
2887,20/03/16,2016_HF1,MIN,14.2816748,0.615185639,9.274891393,0,0,0,0,0,0,0,7.163172391,13.29166893,9.591059133,0,0,0,0,0,0,0,0,0,0
2888,20/03/16,2016_HF1,NYC,16.48673551,0.615185639,9.274891393,0,0,0,0,0,1.945910149,8.764209507,7.163172391,13.29166893,9.591059133,0,0,0,0,0,0,0,0,0,0
2889,20/03/16,2016_HF1,ORL,13.99283815,0.615185639,9.274891393,6.216606101,0,0,0,0,0.693147181,7.090909822,7.163172391,13.29166893,9.591059133,0,0,5.153291594,11.00480285,0,0,0,0,0,0.693147181
2890,20/03/16,2016_HF1,OTH,17.66745251,0.615185639,9.274891393,4.615120517,1.098612289,14.31318893,1.386294361,7.311886164,2.564949357,9.392745259,7.163172391,13.29166893,9.591059133,0,0,0,0,0,0,0,0,0,0.693147181
2891,20/03/16,2016_HF1,PHI,15.10447121,0.615185639,9.274891393,0,0,0,0,0,0,0,7.163172391,13.29166893,9.591059133,0,0,0,0,0,0,0,0,0,0
2892,20/03/16,2016_HF1,PHO,14.83194176,0.615185639,9.274891393,0,0,0,0,0,0,0,7.163172391,13.29166893,9.591059133,0,0,0,0,0,0,0,0,10.65742993,0
2893,20/03/16,2016_HF1,SAC,14.10366612,0.615185639,9.274891393,0,0,0,0,0,0.693147181,5.929589143,7.163172391,13.29166893,9.591059133,0,0,0,0,0,0,0,0,0,0
2894,20/03/16,2016_HF1,SDO,14.7917851,0.615185639,9.274891393,0,0,0,0,0,0,0,7.163172391,13.29166893,9.591059133,0,0,0,0,0,0,0,0,0,0
2895,20/03/16,2016_HF1,SEA,16.2909856,0.615185639,9.274891393,0,0.693147181,0,0.693147181,5.991464547,0,0,7.163172391,13.29166893,9.591059133,0,0,0,0,3.238678452,8.790269111,7.797376726,0,10.23098571,0
2896,20/03/16,2016_HF1,SFO,17.41828391,0.615185639,9.274891393,6.398594935,0.693147181,12.76576272,1.098612289,5.991464547,1.945910149,9.278092474,7.163172391,13.29166893,9.591059133,0,0,0,0,3.314186005,9.818800744,0,0,0,1.098612289
2897,20/03/16,2016_HF1,TAM,15.10007336,0.615185639,9.274891393,0,0,0,0,0,1.098612289,7.378383713,7.163172391,13.29166893,9.591059133,0,0,0,0,0,0,0,0,0,0
2898,20/03/16,2016_HF1,WDC,16.12993922,0.615185639,9.274891393,0,0.693147181,12.46011779,0.693147181,5.991464547,0.693147181,7.090909822,7.163172391,13.29166893,9.591059133,0,0,0,0,3.306886702,9.473550433,0,0,0,0
2899,20/03/16,2016_HF1,WPB,14.63724542,0.615185639,9.274891393,0,0,0,0,0,0,0,7.163172391,13.29166893,9.591059133,0,0,0,0,0,0,0,0,0,0
2900,27/03/16,2016_HF1,ATL,14.90627642,0.198850859,10.0859466,0,0,0,0,0,0,0,5.840641657,12.85711837,8.448789075,0,0,0,0,0,0,3.275403595,0,10.48754505,0
2901,27/03/16,2016_HF1,BAL,13.50895447,0.198850859,10.0859466,0,0,0,0,0,0.693147181,5.303304908,5.840641657,12.85711837,8.448789075,0,0,0,0,0,0,0,0,0,0
2902,27/03/16,2016_HF1,BOS,14.66078,0.198850859,10.0859466,0,0,0,0,0,0,0,5.840641657,12.85711837,8.448789075,0,0,0,0,0,0,0,0,0,0
2903,27/03/16,2016_HF1,CHA,13.2551764,0.198850859,10.0859466,0,0,0,0,0,0.693147181,7.090909822,5.840641657,12.85711837,8.448789075,0,0,0,0,0,0,0,0,0,0
2904,27/03/16,2016_HF1,CHI,16.01696553,0.198850859,10.0859466,0,0.693147181,14.50865824,0.693147181,6.309918278,0,0,5.840641657,12.85711837,8.448789075,0,0,0,0,3.339321978,9.699411064,7.144978446,4.000942627,9.416622566,0
2905,27/03/16,2016_HF1,DAL,15.81164178,0.198850859,10.0859466,0,0,0,0,0,0,0,5.840641657,12.85711837,8.448789075,0,0,0,0,2.708050201,8.74049673,6.452400943,0,0,0
2906,27/03/16,2016_HF1,DEN,15.12891623,0.198850859,10.0859466,0,0,0,0,0,0.693147181,5.707110265,5.840641657,12.85711837,8.448789075,0,0,0,0,0,0,5.264279081,0,0,0
2907,27/03/16,2016_HF1,DET,14.14174873,0.198850859,10.0859466,0,0,0,0.693147181,0,0.693147181,6.398594935,5.840641657,12.85711837,8.448789075,0,0,0,0,0,0,0,0,0,0
2908,27/03/16,2016_HF1,HAR,12.74567703,0.198850859,10.0859466,0,0,0,0,0,0,0,5.840641657,12.85711837,8.448789075,0,0,0,0,0,0,0,0,0,0
2909,27/03/16,2016_HF1,HOU,15.07657786,0.198850859,10.0859466,0,0,0,0.693147181,0,0,0,5.840641657,12.85711837,8.448789075,0,0,0,0,0,0,0,0,0,0
2910,27/03/16,2016_HF1,LAX,16.30441158,0.198850859,10.0859466,4.615120517,1.386294361,13.47019655,1.386294361,6.551080335,1.609437912,8.810012048,5.840641657,12.85711837,8.448789075,0,0,0,0,0,0,0,0,0,0.693147181
2911,27/03/16,2016_HF1,MIA,14.74119559,0.198850859,10.0859466,0,0,0,0,0,0.693147181,7.244941546,5.840641657,12.85711837,8.448789075,0,0,0,0,0,0,0,0,0,0
2912,27/03/16,2016_HF1,MIN,14.12560608,0.198850859,10.0859466,0,0,0,0,0,0,0,5.840641657,12.85711837,8.448789075,0,0,0,0,0,0,0,0,0,0
2913,27/03/16,2016_HF1,NYC,16.34212672,0.198850859,10.0859466,0,0,0,0,0,1.609437912,8.43402895,5.840641657,12.85711837,8.448789075,0,0,0,0,0,0,0,0,0,0
2914,27/03/16,2016_HF1,ORL,14.05014231,0.198850859,10.0859466,0,0,0,0,0,0.693147181,7.601402335,5.840641657,12.85711837,8.448789075,0,0,0,0,0,0,0,0,0,0
2915,27/03/16,2016_HF1,OTH,17.58404057,0.198850859,10.0859466,0,0,0,0,0,2.302585093,9.305741457,5.840641657,12.85711837,8.448789075,0,0,4.795790546,10.93818335,0,0,0,0,0,0
2916,27/03/16,2016_HF1,PHI,15.25492112,0.198850859,10.0859466,4.615120517,0,0,0,0,1.609437912,8.682877107,5.840641657,12.85711837,8.448789075,0,0,0,0,0,0,0,0,0,0.693147181
2917,27/03/16,2016_HF1,PHO,14.8774211,0.198850859,10.0859466,0,0,0,0,0,0.693147181,6.398594935,5.840641657,12.85711837,8.448789075,0,0,0,0,0,0,0,0,0,0
